permutation,n_runs,estimate,contrast,cover_value
62,10,0.217252997090782,PF − SF[a],0.25
62,11,0.222352934607898,PF − SF[a],0.25
62,12,0.217252997090782,PF − SF[a],0.25
62,13,0.212153059573666,PF − SF[a],0.25
62,14,0.18024520445124,PF − SF[a],0.25
62,15,0.148337349328813,PF − SF[a],0.25
62,16,0.18024520445124,PF − SF[a],0.25
62,17,0.212153059573666,PF − SF[a],0.25
62,18,0.217252997090782,PF − SF[a],0.25
62,19,0.222352934607898,PF − SF[a],0.25
62,20,0.228096942309322,PF − SF[a],0.25
62,21,0.222352934607898,PF − SF[a],0.25
62,22,0.228096942309322,PF − SF[a],0.25
62,23,0.233840950010745,PF − SF[a],0.25
62,24,0.654595479839598,PF − SF[a],0.25
62,25,0.233840950010745,PF − SF[a],0.25
62,26,0.228096942309322,PF − SF[a],0.25
62,27,0.233840950010745,PF − SF[a],0.25
62,28,0.228096942309322,PF − SF[a],0.25
62,29,0.233840950010745,PF − SF[a],0.25
62,30,0.228096942309322,PF − SF[a],0.25
63,2,0.760299075173637,PF − SF[a],0.25
63,3,0.212153059573666,PF − SF[a],0.25
63,4,0.217252997090782,PF − SF[a],0.25
63,5,0.222352934607898,PF − SF[a],0.25
63,6,0.648851472138174,PF − SF[a],0.25
63,7,0.222352934607898,PF − SF[a],0.25
63,8,0.217252997090782,PF − SF[a],0.25
63,9,0.222352934607898,PF − SF[a],0.25
63,10,0.217252997090782,PF − SF[a],0.25
63,11,0.222352934607898,PF − SF[a],0.25
63,12,0.648851472138174,PF − SF[a],0.25
63,13,0.222352934607898,PF − SF[a],0.25
63,14,0.217252997090782,PF − SF[a],0.25
63,15,0.222352934607898,PF − SF[a],0.25
63,16,0.55583263548374,PF − SF[a],0.25
63,17,0.889312336359581,PF − SF[a],0.25
63,18,0.982331173014015,PF − SF[a],0.25
63,19,1.07535000966845,PF − SF[a],0.25
63,20,1.22380540534346,PF − SF[a],0.25
63,21,1.37226080101846,PF − SF[a],0.25
63,22,1.22380540534346,PF − SF[a],0.25
63,23,1.07535000966845,PF − SF[a],0.25
63,24,1.22380540534346,PF − SF[a],0.25
63,25,1.07535000966845,PF − SF[a],0.25
63,26,0.982331173014015,PF − SF[a],0.25
63,27,0.889312336359581,PF − SF[a],0.25
63,28,0.561576643185163,PF − SF[a],0.25
63,29,0.233840950010745,PF − SF[a],0.25
63,30,0.228096942309322,PF − SF[a],0.25
64,2,-2.64264822584869,PF − SF[a],0.25
64,3,-1.53660118556354,PF − SF[a],0.25
64,4,-2.64264822584869,PF − SF[a],0.25
64,5,-1.53660118556354,PF − SF[a],0.25
64,6,-1.15053487906675,PF − SF[a],0.25
64,7,-0.764468572569967,PF − SF[a],0.25
64,8,-1.15053487906675,PF − SF[a],0.25
64,9,-1.53660118556354,PF − SF[a],0.25
64,10,-1.15053487906675,PF − SF[a],0.25
64,11,-0.764468572569967,PF − SF[a],0.25
64,12,-0.604364844971769,PF − SF[a],0.25
64,13,-0.444261117373571,PF − SF[a],0.25
64,14,0.593920679841174,PF − SF[a],0.25
64,15,1.63210247705592,PF − SF[a],0.25
64,16,1.50218163903719,PF − SF[a],0.25
64,17,1.37226080101846,PF − SF[a],0.25
64,18,1.50218163903719,PF − SF[a],0.25
64,19,1.37226080101846,PF − SF[a],0.25
64,20,0.797306867813179,PF − SF[a],0.25
64,21,1.07535000966845,PF − SF[a],0.25
64,22,0.648851472138174,PF − SF[a],0.25
64,23,0.222352934607898,PF − SF[a],0.25
64,24,0.648851472138174,PF − SF[a],0.25
64,25,0.222352934607898,PF − SF[a],0.25
64,26,0.217252997090782,PF − SF[a],0.25
64,27,0.222352934607898,PF − SF[a],0.25
64,28,0.228096942309322,PF − SF[a],0.25
64,29,0.222352934607898,PF − SF[a],0.25
64,30,0.228096942309322,PF − SF[a],0.25
65,2,-0.390160644679099,PF − SF[a],0.25
65,3,-0.0158527167882312,PF − SF[a],0.25
65,4,-0.390160644679099,PF − SF[a],0.25
65,5,-0.0158527167882312,PF − SF[a],0.25
65,6,0.0662423162702909,PF − SF[a],0.25
65,7,0.148337349328813,PF − SF[a],0.25
65,8,0.185345141968356,PF − SF[a],0.25
65,9,0.222352934607898,PF − SF[a],0.25
65,10,0.228096942309322,PF − SF[a],0.25
65,11,0.222352934607898,PF − SF[a],0.25
65,12,0.228096942309322,PF − SF[a],0.25
65,13,0.233840950010745,PF − SF[a],0.25
65,14,0.654595479839598,PF − SF[a],0.25
65,15,0.233840950010745,PF − SF[a],0.25
65,16,0.654595479839598,PF − SF[a],0.25
65,17,1.07535000966845,PF − SF[a],0.25
65,18,1.22380540534346,PF − SF[a],0.25
65,19,1.07535000966845,PF − SF[a],0.25
65,20,0.654595479839598,PF − SF[a],0.25
65,21,0.233840950010745,PF − SF[a],0.25
65,22,0.228096942309322,PF − SF[a],0.25
65,23,0.233840950010745,PF − SF[a],0.25
65,24,0.228096942309322,PF − SF[a],0.25
65,25,0.233840950010745,PF − SF[a],0.25
65,26,0.561576643185163,PF − SF[a],0.25
65,27,0.233840950010745,PF − SF[a],0.25
65,28,0.228096942309322,PF − SF[a],0.25
65,29,0.222352934607898,PF − SF[a],0.25
65,30,0.228096942309322,PF − SF[a],0.25
66,2,3.4002944437575,PF − SF[a],0.25
66,3,0.212153059573666,PF − SF[a],0.25
66,4,0.217252997090782,PF − SF[a],0.25
66,5,0.222352934607898,PF − SF[a],0.25
66,6,1.78467512948009,PF − SF[a],0.25
66,7,0.233840950010745,PF − SF[a],0.25
66,8,1.56225164388275,PF − SF[a],0.25
66,9,0.233840950010745,PF − SF[a],0.25
66,10,0.228096942309322,PF − SF[a],0.25
66,11,0.233840950010745,PF − SF[a],0.25
66,12,0.228096942309322,PF − SF[a],0.25
66,13,0.222352934607898,PF − SF[a],0.25
66,14,0.217252997090782,PF − SF[a],0.25
66,15,0.212153059573666,PF − SF[a],0.25
66,16,0.217252997090782,PF − SF[a],0.25
66,17,0.222352934607898,PF − SF[a],0.25
66,18,0.228096942309322,PF − SF[a],0.25
66,19,0.233840950010745,PF − SF[a],0.25
66,20,0.932971713533333,PF − SF[a],0.25
66,21,0.233840950010745,PF − SF[a],0.25
66,22,0.654595479839598,PF − SF[a],0.25
66,23,0.889312336359581,PF − SF[a],0.25
66,24,0.561576643185163,PF − SF[a],0.25
66,25,0.233840950010745,PF − SF[a],0.25
66,26,0.228096942309322,PF − SF[a],0.25
66,27,0.222352934607898,PF − SF[a],0.25
66,28,0.228096942309322,PF − SF[a],0.25
66,29,0.222352934607898,PF − SF[a],0.25
66,30,0.228096942309322,PF − SF[a],0.25
67,2,4.47502160991644,PF − SF[a],0.25
67,3,3.10346883932971,PF − SF[a],0.25
67,4,2.99706558854223,PF − SF[a],0.25
67,5,2.89066233775475,PF − SF[a],0.25
67,6,1.88998733705717,PF − SF[a],0.25
67,7,0.889312336359581,PF − SF[a],0.25
67,8,1.28479535596626,PF − SF[a],0.25
67,9,1.63210247705592,PF − SF[a],0.25
67,10,1.26070740670775,PF − SF[a],0.25
67,11,0.889312336359581,PF − SF[a],0.25
67,12,0.561576643185163,PF − SF[a],0.25
67,13,0.889312336359581,PF − SF[a],0.25
67,14,1.26070740670775,PF − SF[a],0.25
67,15,0.889312336359581,PF − SF[a],0.25
67,16,1.13078656868902,PF − SF[a],0.25
67,17,0.889312336359581,PF − SF[a],0.25
67,18,0.561576643185163,PF − SF[a],0.25
67,19,0.233840950010745,PF − SF[a],0.25
67,20,0.228096942309322,PF − SF[a],0.25
67,21,0.233840950010745,PF − SF[a],0.25
67,22,0.228096942309322,PF − SF[a],0.25
67,23,0.233840950010745,PF − SF[a],0.25
67,24,0.228096942309322,PF − SF[a],0.25
67,25,0.222352934607898,PF − SF[a],0.25
67,26,0.217252997090782,PF − SF[a],0.25
67,27,0.212153059573666,PF − SF[a],0.25
67,28,0.217252997090782,PF − SF[a],0.25
67,29,0.222352934607898,PF − SF[a],0.25
67,30,0.228096942309322,PF − SF[a],0.25
68,2,3.68285493573558,PF − SF[a],0.25
68,3,2.89066233775475,PF − SF[a],0.25
68,4,2.26138240740534,PF − SF[a],0.25
68,5,2.89066233775475,PF − SF[a],0.25
68,6,2.26138240740534,PF − SF[a],0.25
68,7,1.63210247705592,PF − SF[a],0.25
68,8,2.26138240740534,PF − SF[a],0.25
68,9,1.63210247705592,PF − SF[a],0.25
68,10,1.50218163903719,PF − SF[a],0.25
68,11,1.63210247705592,PF − SF[a],0.25
68,12,1.50218163903719,PF − SF[a],0.25
68,13,1.37226080101846,PF − SF[a],0.25
68,14,1.22380540534346,PF − SF[a],0.25
68,15,1.07535000966845,PF − SF[a],0.25
68,16,0.982331173014015,PF − SF[a],0.25
68,17,0.889312336359581,PF − SF[a],0.25
68,18,0.982331173014015,PF − SF[a],0.25
68,19,1.07535000966845,PF − SF[a],0.25
68,20,0.982331173014015,PF − SF[a],0.25
68,21,0.889312336359581,PF − SF[a],0.25
68,22,0.55583263548374,PF − SF[a],0.25
68,23,0.222352934607898,PF − SF[a],0.25
68,24,0.217252997090782,PF − SF[a],0.25
68,25,0.222352934607898,PF − SF[a],0.25
68,26,0.228096942309322,PF − SF[a],0.25
68,27,0.222352934607898,PF − SF[a],0.25
68,28,0.228096942309322,PF − SF[a],0.25
68,29,0.222352934607898,PF − SF[a],0.25
68,30,0.228096942309322,PF − SF[a],0.25
69,2,0.463999841822445,PF − SF[a],0.25
69,3,1.37226080101846,PF − SF[a],0.25
69,4,1.50218163903719,PF − SF[a],0.25
69,5,1.63210247705592,PF − SF[a],0.25
69,6,1.50218163903719,PF − SF[a],0.25
69,7,1.63210247705592,PF − SF[a],0.25
69,8,1.50218163903719,PF − SF[a],0.25
69,9,1.37226080101846,PF − SF[a],0.25
69,10,0.797306867813179,PF − SF[a],0.25
69,11,1.37226080101846,PF − SF[a],0.25
69,12,0.797306867813179,PF − SF[a],0.25
69,13,1.37226080101846,PF − SF[a],0.25
69,14,0.797306867813179,PF − SF[a],0.25
69,15,0.222352934607898,PF − SF[a],0.25
69,16,0.217252997090782,PF − SF[a],0.25
69,17,0.222352934607898,PF − SF[a],0.25
69,18,0.217252997090782,PF − SF[a],0.25
69,19,0.222352934607898,PF − SF[a],0.25
69,20,0.55583263548374,PF − SF[a],0.25
69,21,0.233840950010745,PF − SF[a],0.25
69,22,0.561576643185163,PF − SF[a],0.25
69,23,0.233840950010745,PF − SF[a],0.25
69,24,0.228096942309322,PF − SF[a],0.25
69,25,0.222352934607898,PF − SF[a],0.25
69,26,0.228096942309322,PF − SF[a],0.25
69,27,0.233840950010745,PF − SF[a],0.25
69,28,0.228096942309322,PF − SF[a],0.25
69,29,0.222352934607898,PF − SF[a],0.25
69,30,0.228096942309322,PF − SF[a],0.25
70,2,-2.49279664851293,PF − SF[a],0.25
70,3,-2.87131208624169,PF − SF[a],0.25
70,4,-0.513715585553885,PF − SF[a],0.25
70,5,-0.444261117373571,PF − SF[a],0.25
70,6,0.31554444614744,PF − SF[a],0.25
70,7,0.148337349328813,PF − SF[a],0.25
70,8,0.611843679498632,PF − SF[a],0.25
70,9,0.148337349328813,PF − SF[a],0.25
70,10,-0.147961884022379,PF − SF[a],0.25
70,11,0.148337349328813,PF − SF[a],0.25
70,12,-0.147961884022379,PF − SF[a],0.25
70,13,-0.444261117373571,PF − SF[a],0.25
70,14,-0.604364844971769,PF − SF[a],0.25
70,15,-0.444261117373571,PF − SF[a],0.25
70,16,-0.147961884022379,PF − SF[a],0.25
70,17,0.148337349328813,PF − SF[a],0.25
70,18,0.185345141968356,PF − SF[a],0.25
70,19,0.148337349328813,PF − SF[a],0.25
70,20,0.185345141968356,PF − SF[a],0.25
70,21,0.148337349328813,PF − SF[a],0.25
70,22,0.185345141968356,PF − SF[a],0.25
70,23,0.222352934607898,PF − SF[a],0.25
70,24,0.228096942309322,PF − SF[a],0.25
70,25,0.222352934607898,PF − SF[a],0.25
70,26,0.228096942309322,PF − SF[a],0.25
70,27,0.222352934607898,PF − SF[a],0.25
70,28,0.228096942309322,PF − SF[a],0.25
70,29,0.222352934607898,PF − SF[a],0.25
70,30,0.228096942309322,PF − SF[a],0.25
71,2,-2.20395663590261,PF − SF[a],0.25
71,3,-2.56728069953124,PF − SF[a],0.25
71,4,-2.05194094254739,PF − SF[a],0.25
71,5,-1.53660118556354,PF − SF[a],0.25
71,6,-0.694131918117364,PF − SF[a],0.25
71,7,0.148337349328813,PF − SF[a],0.25
71,8,0.611843679498632,PF − SF[a],0.25
71,9,1.07535000966845,PF − SF[a],0.25
71,10,0.611843679498632,PF − SF[a],0.25
71,11,1.07535000966845,PF − SF[a],0.25
71,12,0.643751534621058,PF − SF[a],0.25
71,13,0.212153059573666,PF − SF[a],0.25
71,14,0.217252997090782,PF − SF[a],0.25
71,15,0.222352934607898,PF − SF[a],0.25
71,16,0.228096942309322,PF − SF[a],0.25
71,17,0.233840950010745,PF − SF[a],0.25
71,18,0.654595479839598,PF − SF[a],0.25
71,19,0.233840950010745,PF − SF[a],0.25
71,20,0.228096942309322,PF − SF[a],0.25
71,21,0.233840950010745,PF − SF[a],0.25
71,22,0.228096942309322,PF − SF[a],0.25
71,23,0.222352934607898,PF − SF[a],0.25
71,24,0.228096942309322,PF − SF[a],0.25
71,25,0.233840950010745,PF − SF[a],0.25
71,26,0.228096942309322,PF − SF[a],0.25
71,27,0.233840950010745,PF − SF[a],0.25
71,28,0.561576643185163,PF − SF[a],0.25
71,29,0.233840950010745,PF − SF[a],0.25
71,30,0.228096942309322,PF − SF[a],0.25
72,2,0.222997004792206,PF − SF[a],0.25
72,3,0.233840950010745,PF − SF[a],0.25
72,4,0.222997004792206,PF − SF[a],0.25
72,5,0.212153059573666,PF − SF[a],0.25
72,6,-0.662224062994937,PF − SF[a],0.25
72,7,0.212153059573666,PF − SF[a],0.25
72,8,-0.662224062994937,PF − SF[a],0.25
72,9,0.212153059573666,PF − SF[a],0.25
72,10,-0.276157756498151,PF − SF[a],0.25
72,11,-0.764468572569967,PF − SF[a],0.25
72,12,-0.276157756498151,PF − SF[a],0.25
72,13,0.212153059573666,PF − SF[a],0.25
72,14,0.217252997090782,PF − SF[a],0.25
72,15,0.222352934607898,PF − SF[a],0.25
72,16,0.217252997090782,PF − SF[a],0.25
72,17,0.222352934607898,PF − SF[a],0.25
72,18,0.217252997090782,PF − SF[a],0.25
72,19,0.222352934607898,PF − SF[a],0.25
72,20,0.228096942309322,PF − SF[a],0.25
72,21,0.222352934607898,PF − SF[a],0.25
72,22,0.217252997090782,PF − SF[a],0.25
72,23,0.212153059573666,PF − SF[a],0.25
72,24,0.18024520445124,PF − SF[a],0.25
72,25,0.212153059573666,PF − SF[a],0.25
72,26,0.217252997090782,PF − SF[a],0.25
72,27,0.222352934607898,PF − SF[a],0.25
72,28,0.228096942309322,PF − SF[a],0.25
72,29,0.222352934607898,PF − SF[a],0.25
72,30,0.228096942309322,PF − SF[a],0.25
73,2,-0.838984181585829,PF − SF[a],0.25
73,3,0.889312336359581,PF − SF[a],0.25
73,4,0.561576643185163,PF − SF[a],0.25
73,5,0.233840950010745,PF − SF[a],0.25
73,6,-0.265313811279611,PF − SF[a],0.25
73,7,-0.444261117373571,PF − SF[a],0.25
73,8,-0.147961884022379,PF − SF[a],0.25
73,9,0.148337349328813,PF − SF[a],0.25
73,10,0.191089149669779,PF − SF[a],0.25
73,11,0.222352934607898,PF − SF[a],0.25
73,12,0.185345141968356,PF − SF[a],0.25
73,13,0.222352934607898,PF − SF[a],0.25
73,14,0.228096942309322,PF − SF[a],0.25
73,15,0.222352934607898,PF − SF[a],0.25
73,16,0.185345141968356,PF − SF[a],0.25
73,17,0.222352934607898,PF − SF[a],0.25
73,18,0.185345141968356,PF − SF[a],0.25
73,19,0.222352934607898,PF − SF[a],0.25
73,20,0.228096942309322,PF − SF[a],0.25
73,21,0.222352934607898,PF − SF[a],0.25
73,22,0.228096942309322,PF − SF[a],0.25
73,23,0.222352934607898,PF − SF[a],0.25
73,24,0.217252997090782,PF − SF[a],0.25
73,25,0.222352934607898,PF − SF[a],0.25
73,26,0.228096942309322,PF − SF[a],0.25
73,27,0.222352934607898,PF − SF[a],0.25
73,28,0.228096942309322,PF − SF[a],0.25
73,29,0.222352934607898,PF − SF[a],0.25
73,30,0.228096942309322,PF − SF[a],0.25
74,2,5.0054170608762,PF − SF[a],0.25
74,3,4.47504753371641,PF − SF[a],0.25
74,4,2.35444424186358,PF − SF[a],0.25
74,5,0.233840950010745,PF − SF[a],0.25
74,6,1.79041913718152,PF − SF[a],0.25
74,7,0.233840950010745,PF − SF[a],0.25
74,8,-1.31873556811547,PF − SF[a],0.25
74,9,-2.87131208624169,PF − SF[a],0.25
74,10,-1.3244795758169,PF − SF[a],0.25
74,11,-0.444261117373571,PF − SF[a],0.25
74,12,-0.604364844971769,PF − SF[a],0.25
74,13,-0.764468572569967,PF − SF[a],0.25
74,14,-0.604364844971769,PF − SF[a],0.25
74,15,-0.444261117373571,PF − SF[a],0.25
74,16,-0.110954091382837,PF − SF[a],0.25
74,17,-0.444261117373571,PF − SF[a],0.25
74,18,-0.110954091382837,PF − SF[a],0.25
74,19,0.212153059573666,PF − SF[a],0.25
74,20,0.18024520445124,PF − SF[a],0.25
74,21,0.148337349328813,PF − SF[a],0.25
74,22,0.18024520445124,PF − SF[a],0.25
74,23,0.148337349328813,PF − SF[a],0.25
74,24,0.18024520445124,PF − SF[a],0.25
74,25,0.212153059573666,PF − SF[a],0.25
74,26,0.18024520445124,PF − SF[a],0.25
74,27,0.212153059573666,PF − SF[a],0.25
74,28,0.217252997090782,PF − SF[a],0.25
74,29,0.222352934607898,PF − SF[a],0.25
74,30,0.228096942309322,PF − SF[a],0.25
75,2,1.9830061737116,PF − SF[a],0.25
75,3,1.63210247705592,PF − SF[a],0.25
75,4,1.35372624336219,PF − SF[a],0.25
75,5,1.63210247705592,PF − SF[a],0.25
75,6,2.26138240740534,PF − SF[a],0.25
75,7,1.63210247705592,PF − SF[a],0.25
75,8,1.35372624336219,PF − SF[a],0.25
75,9,1.07535000966845,PF − SF[a],0.25
75,10,0.648851472138174,PF − SF[a],0.25
75,11,0.222352934607898,PF − SF[a],0.25
75,12,0.185345141968356,PF − SF[a],0.25
75,13,0.222352934607898,PF − SF[a],0.25
75,14,0.648851472138174,PF − SF[a],0.25
75,15,0.222352934607898,PF − SF[a],0.25
75,16,0.648851472138174,PF − SF[a],0.25
75,17,0.222352934607898,PF − SF[a],0.25
75,18,0.648851472138174,PF − SF[a],0.25
75,19,1.07535000966845,PF − SF[a],0.25
75,20,0.648851472138174,PF − SF[a],0.25
75,21,0.889312336359581,PF − SF[a],0.25
75,22,0.55583263548374,PF − SF[a],0.25
75,23,0.889312336359581,PF − SF[a],0.25
75,24,0.561576643185163,PF − SF[a],0.25
75,25,0.889312336359581,PF − SF[a],0.25
75,26,0.561576643185163,PF − SF[a],0.25
75,27,0.233840950010745,PF − SF[a],0.25
75,28,0.561576643185163,PF − SF[a],0.25
75,29,0.233840950010745,PF − SF[a],0.25
75,30,0.228096942309322,PF − SF[a],0.25
76,2,-7.20963855847981,PF − SF[a],0.25
76,3,-6.82947421215977,PF − SF[a],0.25
76,4,-4.85039314920073,PF − SF[a],0.25
76,5,-2.87131208624169,PF − SF[a],0.25
76,6,-2.71929639288646,PF − SF[a],0.25
76,7,-2.56728069953124,PF − SF[a],0.25
76,8,-0.36169989219866,PF − SF[a],0.25
76,9,1.84388091513392,PF − SF[a],0.25
76,10,0.996109132231366,PF − SF[a],0.25
76,11,0.148337349328813,PF − SF[a],0.25
76,12,0.518824842844197,PF − SF[a],0.25
76,13,0.889312336359581,PF − SF[a],0.25
76,14,0.982331173014015,PF − SF[a],0.25
76,15,0.889312336359581,PF − SF[a],0.25
76,16,0.982331173014015,PF − SF[a],0.25
76,17,1.07535000966845,PF − SF[a],0.25
76,18,0.982331173014015,PF − SF[a],0.25
76,19,0.889312336359581,PF − SF[a],0.25
76,20,0.550732697966624,PF − SF[a],0.25
76,21,0.889312336359581,PF − SF[a],0.25
76,22,0.982331173014015,PF − SF[a],0.25
76,23,0.889312336359581,PF − SF[a],0.25
76,24,0.561576643185163,PF − SF[a],0.25
76,25,0.889312336359581,PF − SF[a],0.25
76,26,0.561576643185163,PF − SF[a],0.25
76,27,0.233840950010745,PF − SF[a],0.25
76,28,0.228096942309322,PF − SF[a],0.25
76,29,0.233840950010745,PF − SF[a],0.25
76,30,0.228096942309322,PF − SF[a],0.25
77,2,-1.42969146488713,PF − SF[a],0.25
77,3,0.889312336359581,PF − SF[a],0.25
77,4,0.55583263548374,PF − SF[a],0.25
77,5,0.233840950010745,PF − SF[a],0.25
77,6,0.228096942309322,PF − SF[a],0.25
77,7,0.222352934607898,PF − SF[a],0.25
77,8,0.185345141968356,PF − SF[a],0.25
77,9,0.222352934607898,PF − SF[a],0.25
77,10,0.228096942309322,PF − SF[a],0.25
77,11,0.222352934607898,PF − SF[a],0.25
77,12,0.228096942309322,PF − SF[a],0.25
77,13,0.222352934607898,PF − SF[a],0.25
77,14,0.228096942309322,PF − SF[a],0.25
77,15,0.233840950010745,PF − SF[a],0.25
77,16,0.228096942309322,PF − SF[a],0.25
77,17,0.233840950010745,PF − SF[a],0.25
77,18,0.561576643185163,PF − SF[a],0.25
77,19,0.889312336359581,PF − SF[a],0.25
77,20,1.26070740670775,PF − SF[a],0.25
77,21,0.889312336359581,PF − SF[a],0.25
77,22,0.561576643185163,PF − SF[a],0.25
77,23,0.889312336359581,PF − SF[a],0.25
77,24,0.561576643185163,PF − SF[a],0.25
77,25,0.233840950010745,PF − SF[a],0.25
77,26,0.228096942309322,PF − SF[a],0.25
77,27,0.233840950010745,PF − SF[a],0.25
77,28,0.561576643185163,PF − SF[a],0.25
77,29,0.233840950010745,PF − SF[a],0.25
77,30,0.228096942309322,PF − SF[a],0.25
78,2,-0.271057818981035,PF − SF[a],0.25
78,3,0.222352934607898,PF − SF[a],0.25
78,4,-0.271057818981035,PF − SF[a],0.25
78,5,0.222352934607898,PF − SF[a],0.25
78,6,-0.271057818981035,PF − SF[a],0.25
78,7,0.222352934607898,PF − SF[a],0.25
78,8,0.217252997090782,PF − SF[a],0.25
78,9,0.222352934607898,PF − SF[a],0.25
78,10,0.55583263548374,PF − SF[a],0.25
78,11,0.233840950010745,PF − SF[a],0.25
78,12,0.228096942309322,PF − SF[a],0.25
78,13,0.222352934607898,PF − SF[a],0.25
78,14,0.217252997090782,PF − SF[a],0.25
78,15,0.212153059573666,PF − SF[a],0.25
78,16,0.18024520445124,PF − SF[a],0.25
78,17,0.148337349328813,PF − SF[a],0.25
78,18,0.0662423162702909,PF − SF[a],0.25
78,19,-0.0158527167882312,PF − SF[a],0.25
78,20,0.0662423162702909,PF − SF[a],0.25
78,21,0.148337349328813,PF − SF[a],0.25
78,22,0.18024520445124,PF − SF[a],0.25
78,23,0.212153059573666,PF − SF[a],0.25
78,24,0.217252997090782,PF − SF[a],0.25
78,25,0.222352934607898,PF − SF[a],0.25
78,26,0.217252997090782,PF − SF[a],0.25
78,27,0.222352934607898,PF − SF[a],0.25
78,28,0.228096942309322,PF − SF[a],0.25
78,29,0.222352934607898,PF − SF[a],0.25
78,30,0.228096942309322,PF − SF[a],0.25
79,2,1.73085074620531,PF − SF[a],0.25
79,3,0.212153059573666,PF − SF[a],0.25
79,4,2.21916156227712,PF − SF[a],0.25
79,5,1.37226080101846,PF − SF[a],0.25
79,6,0.792206930296063,PF − SF[a],0.25
79,7,1.37226080101846,PF − SF[a],0.25
79,8,0.792206930296063,PF − SF[a],0.25
79,9,1.37226080101846,PF − SF[a],0.25
79,10,1.50218163903719,PF − SF[a],0.25
79,11,1.37226080101846,PF − SF[a],0.25
79,12,0.792206930296063,PF − SF[a],0.25
79,13,0.212153059573666,PF − SF[a],0.25
79,14,0.792206930296063,PF − SF[a],0.25
79,15,0.889312336359581,PF − SF[a],0.25
79,16,0.55583263548374,PF − SF[a],0.25
79,17,0.233840950010745,PF − SF[a],0.25
79,18,0.561576643185163,PF − SF[a],0.25
79,19,0.233840950010745,PF − SF[a],0.25
79,20,0.561576643185163,PF − SF[a],0.25
79,21,0.889312336359581,PF − SF[a],0.25
