region,response,run,term,estimate
SBA,Temp,21,"TipoSF_intermediate:ns(frac_area, df = 3)1",-1.01625734459872
SBA,Temp,21,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.0316349480886
SBA,Temp,21,"TipoSF_early:ns(frac_area, df = 3)2",-1.52260066053401
SBA,Temp,21,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.58173526143856
SBA,Temp,21,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.56218849612048
SBA,Temp,21,"TipoSF_early:ns(frac_area, df = 3)3",-0.879966148857329
SBA,Temp,21,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.96488327864614
SBA,Temp,21,"TipoSF_advanced:ns(frac_area, df = 3)3",-1.00910845599168
SBA,Temp,22,(Intercept),25.0068394059856
SBA,Temp,22,TipoSF_early,0.649115871389953
SBA,Temp,22,TipoSF_intermediate,0.711169975479625
SBA,Temp,22,TipoSF_advanced,0.766864570907597
SBA,Temp,22,"ns(frac_area, df = 3)1",0.657767300786073
SBA,Temp,22,"ns(frac_area, df = 3)2",0.565487633362517
SBA,Temp,22,"ns(frac_area, df = 3)3",0.17195383883124
SBA,Temp,22,"TipoSF_early:ns(frac_area, df = 3)1",-0.966268408472706
SBA,Temp,22,"TipoSF_intermediate:ns(frac_area, df = 3)1",-0.975954428050682
SBA,Temp,22,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.07355353521203
SBA,Temp,22,"TipoSF_early:ns(frac_area, df = 3)2",-1.49343805286505
SBA,Temp,22,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.55252246751286
SBA,Temp,22,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.59208203854925
SBA,Temp,22,"TipoSF_early:ns(frac_area, df = 3)3",-0.831356909272492
SBA,Temp,22,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.885707651868445
SBA,Temp,22,"TipoSF_advanced:ns(frac_area, df = 3)3",-0.909193690589021
SBA,Temp,23,(Intercept),24.9216318462119
SBA,Temp,23,TipoSF_early,0.722315697032093
SBA,Temp,23,TipoSF_intermediate,0.752524348949469
SBA,Temp,23,TipoSF_advanced,0.775173530969836
SBA,Temp,23,"ns(frac_area, df = 3)1",0.714294737735554
SBA,Temp,23,"ns(frac_area, df = 3)2",0.69138461254754
