region;response;run;contrast_type;frac_area;PF_minus_SF_early;PF_minus_SF_intermediate;PF_minus_SF_advanced
SBA;Temp;4;Spatially adjusted;0,676734693877551;0,339181646171554;0,337865960188555;0,294012831310663
SBA;Temp;4;Spatially adjusted;0,696938775510204;0,357171913568926;0,359997842859698;0,316852845407691
SBA;Temp;4;Spatially adjusted;0,717142857142857;0,372973513799693;0,379770863641149;0,337788005199759
SBA;Temp;4;Spatially adjusted;0,73734693877551;0,386732358008295;0,39734227999222;0,356945300973862
SBA;Temp;4;Spatially adjusted;0,757551020408163;0,398594357339164;0,412869349372226;0,374451723016996
SBA;Temp;4;Spatially adjusted;0,777755102040816;0,408705422936752;0,426509329240474;0,390434261616157
SBA;Temp;4;Spatially adjusted;0,797959183673469;0,417211465945496;0,438419477056286;0,40501990705835
SBA;Temp;4;Spatially adjusted;0,818163265306122;0,424258397509831;0,448757050278964;0,418335649630567
SBA;Temp;4;Spatially adjusted;0,838367346938776;0,429992128774206;0,457679306367833;0,430508479619803
SBA;Temp;4;Spatially adjusted;0,858571428571429;0,434558570883056;0,465343502782197;0,441665387313059
SBA;Temp;4;Spatially adjusted;0,878775510204082;0,43810363498082;0,47190689698137;0,451933362997334
SBA;Temp;4;Spatially adjusted;0,898979591836735;0,440773232211949;0,477526746424669;0,461439396959626
SBA;Temp;4;Spatially adjusted;0,919183673469388;0,442713273720869;0,482360308571401;0,470310479486926
SBA;Temp;4;Spatially adjusted;0,939387755102041;0,444069670652027;0,486564840880881;0,478673600866241
SBA;Temp;4;Spatially adjusted;0,959591836734694;0,444988334149866;0,490297600812426;0,486655751384561
SBA;Temp;4;Spatially adjusted;0,979795918367347;0,445615175358824;0,493715845825342;0,494383921328886
SBA;Temp;4;Spatially adjusted;1;0,44609610542334;0,496976833378948;0,501985100986211
